1101,札幌中央区,43.03840423516405,141.30207757471698
1102,札幌北区,43.13474217087806,141.3540458826371
1103,札幌東区,43.10874311842251,141.40131980483193
1104,札幌白石区,43.0603253516236,141.42517298277608
1105,札幌豊平区,42.99982386239558,141.38895284421844
1106,札幌南区,42.947122143064206,141.18157882140932
1107,札幌西区,43.06392569959823,141.2430711821512
1108,札幌厚別区,43.04333794773775,141.47377728624434
1109,札幌手稲区,43.11580690864585,141.22446907461045
1110,札幌清田区,42.9620411667251,141.4313883988704
1202,函館市,41.837519995813885,140.9257745381136
1203,小樽市,43.15639144062818,141.02624272862317
1204,旭川市,43.75792412496782,142.3700776020623
1205,室蘭市,42.366500900615804,140.98838598885632
1206,釧路市,43.159063398021374,144.06652480266163
1207,帯広市,42.757368503368205,143.0305995615495
1208,北見市,43.85161625070464,143.71520857215478
1209,夕張市,43.043364420961794,142.11063879902167
1210,岩見沢市,43.18087015732507,141.79743214757482
1211,網走市,43.985668506287965,144.21054151228907
1212,留萌市,43.88563261562899,141.75560149842084
1213,苫小牧市,42.682263455938646,141.5795099012689
1214,稚内市,45.33247685026541,141.82822710232978
1215,美唄市,43.338051740623875,141.8818275635186
1216,芦別市,43.42542100470039,142.20159861010274
1217,江別市,43.10729609754808,141.54390112135493
1218,赤平市,43.56790103258513,142.06280180584486
1219,紋別市,44.2031844403682,143.292635464062
1220,士別市,44.11522761032947,142.54052888058206
1221,名寄市,44.33951338424191,142.45930721219864
1222,三笠市,43.23976709249513,141.99271938181303
1223,根室市,43.314007440274395,145.58155429646897
1224,千歳市,42.800482794573846,141.50950472375362
1225,滝川市,43.60837526537965,141.9498687163514
1226,砂川市,43.503284948574155,141.9327295521406
1227,歌志内市,43.49366179083388,142.03877348645952
1228,深川市,43.79334884638978,142.09922505885507
1229,富良野市,43.28182919230588,142.47348366837497
1230,登別市,42.46560894569079,141.0757713545497
1231,恵庭市,42.87124228289155,141.46410585151747
1233,胆振伊達市,42.609728031357115,141.01753268612748
1234,北広島市,42.96155199200871,141.51491636908474
1235,石狩市,43.46581822362053,141.4428893441561
1236,渡島北斗市,41.864109262463884,140.55424531759022
1303,当別町,43.36360309932565,141.56273050234537
1304,新篠津村,43.22436429726225,141.61490166386338
1331,渡島松前町,41.515009349945494,140.06502401748423
1332,福島町,41.52555795893829,140.2496419945749
1333,知内町,41.60309835682696,140.34201426427364
1334,木古内町,41.72764119468652,140.41542276646828
1337,七飯町,41.94877823343795,140.70026412255066
1343,鹿部町,42.021418408753085,140.78246515948928
1345,渡島森町,42.070055025349056,140.5623015722284
1346,八雲町,42.18993865709646,140.2005210620248
1347,長万部町,42.52114732069816,140.31186572400608
1361,檜山江差町,41.885755425943174,140.17734504150897
1362,上ノ国町,41.71386842819593,140.17340171732906
1363,厚沢部町,41.92194565142232,140.34305404399976
1364,乙部町,42.02211694773294,140.18320648190704
1367,奥尻町,42.155356601460355,139.47320656267826
1370,今金町,42.443711921606806,140.09367962824015
1371,せたな町,42.38318717832082,139.90184789340373
1391,島牧村,42.65544290337163,140.070637742597
1392,寿都町,42.79093361023536,140.29954060885916
1393,黒松内町,42.66721339156341,140.36379237858412
1394,蘭越町,42.800317919679244,140.49123816800667
1395,ニセコ町,42.77978943178218,140.67417502250825
1396,真狩村,42.75746575176859,140.79824869323014
1397,留寿都村,42.718268373167895,140.9000054945795
1398,喜茂別町,42.79828245582,141.00522954534568
1399,京極町,42.88771465319109,140.94271088157458
1400,倶知安町,42.913670261722565,140.77957323423232
1401,共和町,42.98833270048822,140.62736471190541
1402,岩内町,42.937551938879814,140.4785958061217
1403,泊村,43.10079775951268,140.51532498727244
1404,神恵内村,43.193727674766706,140.4327768444184
1405,積丹町,43.28798444674089,140.47781259695407
1406,古平町,43.18799774899616,140.60964572415446
1407,仁木町,43.0908116023481,140.73504036491613
1408,余市町,43.176475842814654,140.77407030005872
1409,赤井川村,43.055225492718,140.9065166343795
1423,南幌町,43.0596496889254,141.6334171557086
1424,奈井江町,43.418317703478685,141.9249261042356
1425,上砂川町,43.44847257453917,142.00377198131758
1427,由仁町,42.94117890946592,141.86254838050613
1428,長沼町,42.989383379587345,141.69490537174576
1429,栗山町,43.026611035738696,141.87086685285328
1430,月形町,43.369750109816,141.67297181474757
1431,浦臼町,43.43857620635653,141.789148077776
1432,新十津川町,43.5904186851964,141.72812914450864
1433,妹背牛町,43.70757350774423,141.94469700383814
1434,秩父別町,43.77481630667196,141.95908357514529
1436,雨竜町,43.69477532038871,141.75025059480504
1437,北竜町,43.76432046860982,141.79098337082257
1438,沼田町,43.88555359824192,141.96260369106716
1452,鷹栖町,43.889290361235844,142.33648947242526
1453,東神楽町,43.67421600905005,142.49090846727827
1454,当麻町,43.81919116617975,142.5942330165568
1455,比布町,43.91855227586295,142.48502984098457
1456,愛別町,43.94300141397318,142.63552503705642
1457,上川地方上川町,43.75097706437165,142.92789163013808
1458,東川町,43.672870218392895,142.68491416476974
1459,美瑛町,43.558015137917835,142.61188040267
1460,上富良野町,43.45395696946375,142.52697751159988
1461,中富良野町,43.40268727034576,142.42914711936248
1462,南富良野町,43.16697330540382,142.56113092057188
1463,占冠村,43.00824560140414,142.47554927690183
1464,和寒町,44.01053876926135,142.37441308039286
1465,剣淵町,44.10358969273763,142.3415026253622
1468,下川町,44.31357477778588,142.7166510016422
1469,美深町,44.540363140417355,142.39611663870807
1470,音威子府村,44.71478053483789,142.24733668912742
1471,上川中川町,44.690333484951076,142.0933711838399
1472,幌加内町,44.23085659385921,142.15442096473816
